block_id,route_id,trip_headsign,service_id,shape_id,trip_id
a_757,7,E UW via Columbia,muwtf_merged_998604,703,545407
a_703,7,E UW via Columbia,muwtf_merged_998604,703,545404
a_757,7,E UW via Columbia,muwtf_merged_998604,703,545405
a_705,7,D Charles St Terminal,muwtf_merged_998604,723,545402
a_757,7,E UW via Columbia,muwtf_merged_998604,703,545403
a_752,7,B Fairview Park via Weber,muwtf_merged_998604,711,545400
a_707,7,C Charles St Terminal,muwtf_merged_998604,722,545401
b_703,7,A Fairview Park via Connaught,muwtf_merged_998607,714,561423
b_432,29,To King/University turnaround,muwtf_merged_998607,2901,558659
b_434,29,To King/University turnaround,muwtf_merged_998607,2901,558658
b_432,29,To King/University turnaround,muwtf_merged_998607,2901,558655
b_434,29,To King/University turnaround,muwtf_merged_998607,2901,558654
b_433,29,To King/University turnaround,muwtf_merged_998607,2901,558657
b_431,29,To King/University turnaround,muwtf_merged_998607,2901,558656
b_433,29,To King/University turnaround,muwtf_merged_998607,2901,558653
a_5433,54,Lisbon Pines,muwtf_merged_998604,5400,548241
b_705,7,A Fairview Park via Connaught,muwtf_merged_998607,714,561420
b_6401,64,Langs,muwtf_merged_998607,6401,564420
b_709,7,F Fairview Park via Wilson,a_merged_998605,717,583652
a_710,7,C Conestoga Mall,a_merged_998602,701,551523
b_5533,55,St. Andrews,muwtf_merged_998607,5500,558386
b_5532,55,St. Andrews,muwtf_merged_998607,5500,558385
b_5533,55,St. Andrews,muwtf_merged_998607,5500,558384
a_5431,54,Lisbon Pines,muwtf_merged_998604,5400,548240
b_5532,55,St. Andrews,muwtf_merged_998607,5500,558382
b_5532,55,St. Andrews,muwtf_merged_998607,5500,558381
b_5533,55,St. Andrews,muwtf_merged_998607,5500,558380
b_713,7,A Fairview Park via Connaught,muwtf_merged_998607,714,561421
b_936,9,University at King to Conestoga Mall,a_merged_998605,912,582711
b_5533,55,St. Andrews,muwtf_merged_998607,5500,558389
b_5532,55,St. Andrews,muwtf_merged_998607,5500,558388
b_2235,22,Laurentian West to Forest Glen,muwtf_merged_998607,2211,558479
b_2232,22,Laurentian West to Forest Glen,muwtf_merged_998607,2211,558478
b_1236,10,Fairview Park via Becthel,a_merged_998605,1012,582081
b_931,9,Lakeshore to UW,a_merged_998605,901,582710
b_2532,15,Frederick,a_merged_998605,1501,582087
b_2531,15,Frederick,a_merged_998605,1501,582086
b_131,15,Frederick,a_merged_998605,1501,582085
b_133,15,Frederick,a_merged_998605,1501,582084
b_2236,22,Laurentian West to Highland Hills,muwtf_merged_998607,2202,558471
b_936,9,University at King to Conestoga Mall,a_merged_998605,912,582717
b_133,15,Frederick,a_merged_998605,1501,582089
b_2281,22,Laurentian West to Highland Hills,muwtf_merged_998607,2202,558472
b_2234,22,Laurentian West to Highland Hills,muwtf_merged_998607,2202,558475
b_432,22,Laurentian West to Highland Hills,muwtf_merged_998607,2202,558474
b_2231,22,Laurentian West to Forest Glen,muwtf_merged_998607,2211,558477
b_5203,52,Ainslie Terminal via Preston Pkwy,a_merged_998605,5211,582240
b_301,3,Ottawa South to Downtown,muwtf_merged_998607,301,556491
b_332,3,Ottawa South to Downtown,muwtf_merged_998607,301,556490
a_5431,58,Elmwood,muwtf_merged_998604,5800,548247
b_332,3,Ottawa South to Downtown,muwtf_merged_998607,301,556492
b_1131,3,Ottawa South to Downtown,muwtf_merged_998607,301,556495
b_1133,3,Ottawa South to Downtown,muwtf_merged_998607,301,556494
b_1131,3,Ottawa South to Downtown,muwtf_merged_998607,301,556497
b_1131,3,Ottawa South to Downtown,muwtf_merged_998607,301,556496
b_632,3,Ottawa South to Downtown,muwtf_merged_998607,301,556499
b_1131,3,Ottawa South to Downtown,muwtf_merged_998607,301,556498
b_5202,52,Ainslie Terminal via Preston Pkwy,a_merged_998605,5211,582242
a_2533,25,Queen South via Overlea,muwtf_merged_998604,2502,545945
b_935,5,Erb West,muwtf_merged_998607,501,557678
b_707,7,A Fairview Park via Connaught,a_merged_998605,714,583660
a_131,25,Queen South via Overlea,muwtf_merged_998604,2502,545944
b_711,7,A Fairview Park via Connaught,a_merged_998605,714,583661
a_733,7,C Conestoga Mall,a_merged_998602,701,551525
b_5201,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998607,5211,564081
a_5432,58,Elmwood,muwtf_merged_998604,5800,548246
b_713,7,A Fairview Park via Connaught,a_merged_998605,714,583663
b_5202,52,Ainslie Terminal via Preston Pkwy,a_merged_998605,5211,582245
b_706,7,A Fairview Park via Connaught,a_merged_998605,714,583664
b_731,13,Laurelwood to UW,s_merged_998606,1311,585178
b_701,7,A Fairview Park via Connaught,a_merged_998605,714,583665
b_802,8,Fairview via Weber/Courtland TA,muwtf_merged_998607,815,562315
b_739,13,Laurelwood to UW,s_merged_998606,1311,585179
b_702,7,C Conestoga Mall,s_merged_998606,707,584946
b_5131,51,Hespeler Road to Ainslie Terminal,a_merged_998605,5111,582269
b_5132,51,Hespeler Road to Ainslie Terminal,a_merged_998605,5111,582268
b_5202,52,Ainslie Terminal via Preston Pkwy,a_merged_998605,5211,582267
b_5203,52,Fairview via Preston Pkwy,a_merged_998605,5201,582266
b_5203,52,Fairview via Preston Pkwy,a_merged_998605,5201,582265
b_5203,52,Fairview via Preston Pkwy,a_merged_998605,5201,582264
b_5203,52,Fairview via Preston Pkwy,a_merged_998605,5201,582263
b_5203,52,Fairview via Preston Pkwy,a_merged_998605,5201,582262
b_5203,52,Fairview via Preston Pkwy,a_merged_998605,5201,582261
b_5203,52,Fairview via Preston Pkwy,a_merged_998605,5201,582260
b_756,7,C Conestoga Mall,muwtf_merged_998607,701,561291
b_5531,59,Christopher,a_merged_998605,5900,583028
b_5532,59,Christopher,a_merged_998605,5900,583029
b_751,7,C Conestoga Mall,muwtf_merged_998607,701,561290
b_5533,59,Christopher,a_merged_998605,5900,583022
b_232,2,Forest Hill,muwtf_merged_998607,211,561848
b_5531,59,Christopher,a_merged_998605,5900,583020
b_5532,59,Christopher,a_merged_998605,5900,583021
b_5531,59,Christopher,a_merged_998605,5900,583026
b_5532,59,Christopher,a_merged_998605,5900,583027
b_5532,59,Christopher,a_merged_998605,5900,583024
b_5533,59,Christopher,a_merged_998605,5900,583025
a_2234,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547127
a_2235,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547126
a_2232,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547125
a_2231,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547124
a_2236,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547123
a_2234,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547122
a_2235,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547121
a_2232,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547120
b_2531,25,Queen South to Downtown,muwtf_merged_998607,2511,557367
b_7201,72,Cherry Blossom,muwtf_merged_998607,7200,564667
a_2534,25,Queen South,muwtf_merged_998604,2501,545948
a_5431,58,Elmwood,muwtf_merged_998604,5800,548244
a_2231,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547129
a_2236,22,Laurentian West to Forest Glen,muwtf_merged_998604,2211,547128
b_707,7,C Conestoga Mall,muwtf_merged_998607,701,561297
b_708,7,C Conestoga Mall,muwtf_merged_998607,701,561296
b_1232,13,Laurelwood to UW,s_merged_998606,1311,585177
b_5131,65,Tri-City Centre,muwtf_merged_998607,6511,564506
b_7201,72,Cherry Blossom,muwtf_merged_998607,7200,564669
b_7201,72,Cherry Blossom,muwtf_merged_998607,7200,564668
b_332,3,Ottawa South,a_merged_998605,300,581409
b_2532,25,Queen South to Downtown,muwtf_merged_998607,2511,557361
b_5132,65,Tri-City Centre,muwtf_merged_998607,6511,564507
b_709,7,E UW via Columbia,muwtf_merged_998607,706,561329
b_707,7,E UW via Columbia,muwtf_merged_998607,706,561328
b_5135,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998607,5111,557179
b_5136,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998607,5111,557178
b_5136,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998607,5111,557175
b_5134,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998607,5111,557174
b_5134,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998607,5111,557177
b_5135,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998607,5111,557176
b_5134,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998607,5111,557171
b_5135,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998607,5111,557170
b_5135,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998607,5111,557173
b_5136,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998607,5111,557172
b_131,25,Queen South to Downtown,muwtf_merged_998607,2511,557363
b_2531,24,Downtown via Highview,muwtf_merged_998607,2412,556009
b_301,3,Ottawa South,muwtf_merged_998607,300,556445
a_2031,20,Victoria Hills to Highland Hills Mall,a_merged_998602,2001,549671
a_631,20,Victoria Hills to Highland Hills Mall,a_merged_998602,2001,549670
a_631,20,Victoria Hills to Highland Hills Mall,a_merged_998602,2001,549673
a_2031,20,Victoria Hills to Highland Hills Mall,a_merged_998602,2001,549672
a_1131,20,Victoria Hills to Downtown,a_merged_998602,2011,549675
a_631,20,Victoria Hills to Downtown,a_merged_998602,2011,549674
a_1132,20,Victoria Hills to Downtown,a_merged_998602,2011,549677
a_2031,20,Victoria Hills to Downtown,a_merged_998602,2011,549676
a_631,20,Victoria Hills to Downtown,a_merged_998602,2011,549679
a_2032,20,Victoria Hills to Downtown,a_merged_998602,2011,549678
a_7351,73,Northlake,muwtf_merged_998604,7301,547260
b_5631,56,Cambridge Centre,s_merged_998606,5611,585073
a_333,16,Forest Glen via Biehn,muwtf_merged_998604,1612,546454
b_5631,56,Cambridge Centre,s_merged_998606,5611,585071
b_5631,56,Cambridge Centre,s_merged_998606,5611,585070
b_5631,56,Dunbar,s_merged_998606,5601,585077
b_5631,56,Cambridge Centre,s_merged_998606,5611,585076
b_5631,56,Cambridge Centre,s_merged_998606,5611,585075
a_331,16,Forest Glen via Biehn,muwtf_merged_998604,1612,546455
b_5631,56,Dunbar,s_merged_998606,5601,585079
b_5631,56,Dunbar,s_merged_998606,5601,585078
a_332,16,Forest Glen via Biehn,muwtf_merged_998604,1612,546456
a_334,16,Forest Glen via Biehn,muwtf_merged_998604,1612,546457
a_5135,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545798
a_5136,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545799
a_5134,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545796
a_333,16,Forest Glen via Biehn,muwtf_merged_998604,1612,546450
a_5134,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545794
a_5135,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545795
a_5135,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545792
a_5134,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545793
a_5134,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545790
a_5136,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998604,5111,545791
a_332,16,Forest Glen via Biehn,muwtf_merged_998604,1612,546452
a_334,16,Forest Glen via Biehn,muwtf_merged_998604,1612,546453
b_2532,25,Queen South,a_merged_998605,2501,581913
b_1031,10,Conestoga College,muwtf_merged_998607,1001,567974
a_2102,21,Elmira,muwtf_merged_998604,2101,546933
b_1031,17,Fairview Park,muwtf_merged_998607,1701,561703
b_2031,11,Country Hills,a_merged_998605,1101,581685
a_2101,21,Conestoga Mall,muwtf_merged_998604,2111,546932
a_333,16,Forest Glen via Biehn,muwtf_merged_998604,1612,546458
a_1235,17,Heritage Park,s_merged_998603,1700,553048
b_1032,10,Fairview Park,muwtf_merged_998607,1011,567950
b_1035,10,Fairview Park,muwtf_merged_998607,1011,567951
b_1051,10,Fairview Park,muwtf_merged_998607,1011,567952
b_1031,10,Fairview Park,muwtf_merged_998607,1011,567953
b_1051,10,Fairview Park,muwtf_merged_998607,1011,567954
b_1035,10,Fairview Park,muwtf_merged_998607,1011,567955
b_1051,10,Fairview Park,muwtf_merged_998607,1011,567956
b_1031,10,Fairview Park,muwtf_merged_998607,1011,567957
b_1033,10,Fairview Park,muwtf_merged_998607,1011,567958
a_931,5,Erb West,muwtf_merged_998604,501,546285
a_934,5,Erb West,muwtf_merged_998604,501,546284
a_8134,201,UW/LAURIER,s_merged_998603,20101,553654
a_8131,201,UW/LAURIER,s_merged_998603,20101,553655
a_8132,201,UW/LAURIER,s_merged_998603,20101,553656
a_8133,201,UW/LAURIER,s_merged_998603,20101,553657
a_8134,201,UW/LAURIER,s_merged_998603,20101,553650
a_2101,21,Elmira,muwtf_merged_998604,2101,546935
a_8132,201,UW/LAURIER,s_merged_998603,20101,553652
a_8133,201,UW/LAURIER,s_merged_998603,20101,553653
b_133,25,Queen South to Downtown,muwtf_merged_998607,2511,557357
a_2101,21,Conestoga Mall,muwtf_merged_998604,2111,546934
a_8134,201,UW/LAURIER,s_merged_998603,20101,553658
a_8131,201,UW/LAURIER,s_merged_998603,20101,553659
b_1031,17,Fairview Park,muwtf_merged_998607,1701,561701
b_803,8,Fairview via Westmount/Franklin TA,a_merged_998605,814,581640
b_131,15,Downtown,muwtf_merged_998607,1511,562207
b_2532,15,Downtown,muwtf_merged_998607,1511,562206
b_2531,15,Downtown,muwtf_merged_998607,1511,562205
b_133,15,Downtown,muwtf_merged_998607,1511,562204
b_132,15,Downtown,muwtf_merged_998607,1511,562203
b_131,15,Downtown,muwtf_merged_998607,1511,562202
b_2532,15,Downtown,muwtf_merged_998607,1511,562201
b_2531,15,Downtown,muwtf_merged_998607,1511,562200
b_1033,17,Fairview Park,muwtf_merged_998607,1701,561700
b_232,15,Downtown,muwtf_merged_998607,1511,562209
b_281,15,Downtown,muwtf_merged_998607,1511,562208
b_804,8,Fairview via Westmount/Franklin TA,a_merged_998605,814,581641
b_132,1,Downtown via River,a_merged_998605,111,581518
b_133,1,to Lorraine only,a_merged_998605,115,581519
b_133,1,Downtown via River/Becker,a_merged_998605,113,581510
b_2531,1,Downtown via River/Becker,a_merged_998605,113,581511
b_132,1,Downtown via River/Becker,a_merged_998605,113,581512
b_131,1,Downtown via River/Becker,a_merged_998605,113,581513
b_2532,1,Downtown via River/Becker,a_merged_998605,113,581514
b_133,1,Downtown via River/Becker,a_merged_998605,113,581515
b_631,1,Downtown via River/Becker,a_merged_998605,113,581516
b_132,1,Downtown via Lorraine/Becker,a_merged_998605,114,581517
a_1234,27,Fairview Park,muwtf_merged_998604,2711,545899
a_1236,27,Fairview Park,muwtf_merged_998604,2711,545898
a_1232,27,Chicopee,muwtf_merged_998604,2701,545891
a_1236,27,Chicopee,muwtf_merged_998604,2701,545890
a_931,27,Chicopee,muwtf_merged_998604,2701,545893
a_1241,27,Chicopee,muwtf_merged_998604,2701,545892
a_1233,27,Fairview Park,muwtf_merged_998604,2711,545895
a_2233,27,Fairview Park,muwtf_merged_998604,2711,545894
a_1231,27,Fairview Park,muwtf_merged_998604,2711,545897
a_1232,27,Fairview Park,muwtf_merged_998604,2711,545896
a_1031,17,Heritage Park,a_merged_998602,1700,550093
a_1031,17,Heritage Park,a_merged_998602,1700,550092
a_1033,17,Heritage Park,a_merged_998602,1700,550091
a_1031,17,Heritage Park,a_merged_998602,1700,550090
a_2234,18,Guelph Street,a_merged_998602,1800,550097
a_2233,18,Downtown,a_merged_998602,1801,550096
a_1031,17,Heritage Park,a_merged_998602,1700,550095
a_1033,17,Heritage Park,a_merged_998602,1700,550094
a_5204,52,Fairview via Preston Pkwy,muwtf_merged_998604,5201,547941
a_5206,52,Fairview via Preston Pkwy,muwtf_merged_998604,5201,547940
a_5281,52,Fairview via Preston Pkwy,muwtf_merged_998604,5201,547943
a_2231,18,Guelph Street,a_merged_998602,1800,550098
a_5202,52,Fairview via Preston Pkwy,muwtf_merged_998604,5201,547945
a_5201,52,Fairview via Preston Pkwy,muwtf_merged_998604,5201,547944
a_5201,52,Fairview via Preston Pkwy,muwtf_merged_998604,5201,547947
a_5203,52,Fairview via Preston Pkwy,muwtf_merged_998604,5201,547946
a_2533,1,Stanley Park via River,muwtf_merged_998604,101,544944
a_2534,1,Stanley Park via River,muwtf_merged_998604,101,544945
a_2582,1,Stanley Park via River,muwtf_merged_998604,101,544946
a_131,1,Stanley Park via River,muwtf_merged_998604,101,544947
a_8081,9854,Cambridge Centre Special,muwtf_merged_998604,985403,544940
a_2533,1,Downtown via River,muwtf_merged_998604,111,544941
a_2532,1,Stanley Park via River,muwtf_merged_998604,101,544942
a_132,1,Stanley Park via River,muwtf_merged_998604,101,544943
b_807,8,Fairview via Westmount/Franklin TA,a_merged_998605,814,581643
a_131,1,Stanley Park via River,muwtf_merged_998604,101,544948
a_131,1,Stanley Park via River,muwtf_merged_998604,101,544949
a_331,3,Ottawa South,s_merged_998603,300,552529
a_331,3,Ottawa South to Downtown,s_merged_998603,301,552528
b_5332,53,Ainslie St. Terminal,muwtf_merged_998607,5311,556140
b_932,35,Eastbridge to Conestoga Mall,muwtf_merged_998607,3511,558040
b_935,35,Eastbridge to Conestoga Mall,muwtf_merged_998607,3511,558041
b_931,35,Eastbridge to Conestoga Mall,muwtf_merged_998607,3511,558042
b_934,35,Eastbridge to Conestoga Mall,muwtf_merged_998607,3511,558043
b_1233,35,Eastbridge to Conestoga Mall,muwtf_merged_998607,3511,558044
b_936,35,Eastbridge to Conestoga Mall,muwtf_merged_998607,3511,558045
b_933,35,Eastbridge to Conestoga Mall,muwtf_merged_998607,3511,558046
b_932,35,Eastbridge to Conestoga Mall,muwtf_merged_998607,3511,558047
b_935,35,Eastbridge to Conestoga Mall,muwtf_merged_998607,3511,558048
b_931,35,Eastbridge to Conestoga Mall,muwtf_merged_998607,3511,558049
a_5136,71,Melran,muwtf_merged_998604,7101,548498
a_932,35,Eastbridge to Conestoga Mall,a_merged_998602,3511,550679
a_935,35,Eastbridge to Conestoga Mall,a_merged_998602,3511,550678
a_933,35,Eastbridge to Conestoga Mall,a_merged_998602,3511,550677
a_934,35,Eastbridge to Conestoga Mall,a_merged_998602,3511,550676
a_936,35,Eastbridge to Conestoga Mall,a_merged_998602,3511,550675
a_931,35,Eastbridge to Conestoga Mall,a_merged_998602,3511,550674
a_937,35,Eastbridge to Conestoga Mall,a_merged_998602,3511,550673
a_932,35,Eastbridge to Conestoga Mall,a_merged_998602,3511,550672
a_935,35,Eastbridge to Conestoga Mall,a_merged_998602,3511,550671
a_933,35,Eastbridge to Conestoga Mall,a_merged_998602,3511,550670
b_332,11,Downtown,a_merged_998605,1111,581720
a_5135,71,Melran,muwtf_merged_998604,7101,548499
b_131,25,Queen South via Overlea,s_merged_998606,2502,584817
b_5334,53,Ainslie St. Terminal,muwtf_merged_998607,5311,556146
b_931,9,Lakeshore to UW,a_merged_998605,901,582696
b_936,9,Lakeshore to UW,a_merged_998605,901,582697
b_932,9,Lakeshore to UW,a_merged_998605,901,582694
b_937,9,Lakeshore to UW,a_merged_998605,901,582695
b_2532,1,Downtown via River,muwtf_merged_998607,111,561138
b_132,1,Downtown via River,muwtf_merged_998607,111,561139
b_931,9,Lakeshore to UW,a_merged_998605,901,582690
b_934,9,Lakeshore to UW,a_merged_998605,901,582691
b_132,1,Stanley Park via Becker/River,muwtf_merged_998607,103,561134
b_5431,54,Lisbon Pines,muwtf_merged_998607,5400,564327
b_131,1,Downtown via River,muwtf_merged_998607,111,561136
b_8008,200,iXpress to Conestoga Mall,muwtf_merged_998607,20001,564325
b_2531,1,Stanley Park via Becker/River,muwtf_merged_998607,103,561130
b_6401,64,Cambridge Centre,muwtf_merged_998607,6411,564451
b_132,1,Stanley Park via Becker/River,muwtf_merged_998607,103,561132
b_933,9,Lakeshore to UW,a_merged_998605,901,582699
b_1181,20,Victoria Hills to Downtown,s_merged_998606,2011,584814
b_5333,53,Ainslie St. Terminal,muwtf_merged_998607,5311,556145
b_704,7,C Conestoga Mall,a_merged_998605,701,583611
b_701,7,C Conestoga Mall,a_merged_998605,701,583610
b_705,7,C Conestoga Mall,a_merged_998605,701,583613
b_709,7,C Conestoga Mall,a_merged_998605,701,583612
b_702,7,D UW via University,a_merged_998605,702,583615
b_707,7,C Conestoga Mall,a_merged_998605,701,583614
b_706,7,D UW via University,a_merged_998605,702,583617
b_713,7,D UW via University,a_merged_998605,702,583616
b_712,7,D UW via University,a_merged_998605,702,583619
b_737,7,C Conestoga Mall,s_merged_998606,707,584938
b_5134,71,Tri-City Centre via Franklin,a_merged_998605,7111,583507
b_1035,17,Fairview Park,muwtf_merged_998607,1701,561709
b_1131,20,Victoria Hills,s_merged_998606,2003,584815
b_5332,53,Ainslie St. Terminal,muwtf_merged_998607,5311,556144
b_5633,64,Cambridge Centre,a_merged_998605,6411,582520
b_5632,64,Cambridge Centre,a_merged_998605,6411,582521
a_8081,200,iXpress to Conestoga Mall,muwtf_merged_998604,20001,548119
a_8008,200,iXpress to Conestoga Mall,muwtf_merged_998604,20001,548118
a_5333,66,Winston,muwtf_merged_998604,6601,548449
a_5332,66,Winston,muwtf_merged_998604,6601,548448
b_5633,64,Cambridge Centre,a_merged_998605,6411,582526
b_5632,64,Cambridge Centre,a_merged_998605,6411,582527
a_5333,66,Winston,muwtf_merged_998604,6601,548445
a_5332,66,Winston,muwtf_merged_998604,6601,548444
a_5331,66,Winston,muwtf_merged_998604,6601,548447
a_5334,66,Winston,muwtf_merged_998604,6601,548446
a_5333,66,Winston,muwtf_merged_998604,6601,548441
a_5332,66,Winston,muwtf_merged_998604,6601,548440
a_8005,200,iXpress to Conestoga Mall,muwtf_merged_998604,20001,548115
a_5334,66,Winston,muwtf_merged_998604,6601,548442
b_1181,20,Victoria Hills to Downtown,s_merged_998606,2011,584812
b_1242,5,Uptown,muwtf_merged_998607,511,557733
a_5631,60,Northview Acres,s_merged_998603,6000,553018
a_5631,60,Northview Acres,s_merged_998603,6000,553019
b_702,7,E UW via Columbia,muwtf_merged_998607,706,561349
b_1242,5,Uptown,muwtf_merged_998607,511,557732
a_5231,59,Christopher via South Cambridge Mall,s_merged_998603,5901,553012
a_5232,59,Christopher via South Cambridge Mall,s_merged_998603,5901,553013
a_5231,59,Christopher via South Cambridge Mall,s_merged_998603,5901,553010
a_5232,59,Christopher via South Cambridge Mall,s_merged_998603,5901,553011
a_5631,60,Northview Acres,s_merged_998603,6000,553016
a_5631,60,Northview Acres,s_merged_998603,6000,553017
a_5631,60,Northview Acres,s_merged_998603,6000,553014
a_5631,60,Northview Acres,s_merged_998603,6000,553015
b_935,5,Uptown,muwtf_merged_998607,511,557730
b_734,7,C Conestoga Mall,s_merged_998606,707,584920
b_715,7,E UW via Columbia,muwtf_merged_998607,706,561345
b_2231,23,Downtown,muwtf_merged_998607,2311,555942
b_2232,23,Downtown,muwtf_merged_998607,2311,555943
b_2234,23,Downtown,muwtf_merged_998607,2311,555940
b_2236,23,Downtown,muwtf_merged_998607,2311,555941
b_2236,23,Downtown,muwtf_merged_998607,2311,555946
b_2402,24,Highland,muwtf_merged_998607,2401,555947
a_5136,71,Melran,muwtf_merged_998604,7101,548492
b_2234,23,Downtown,muwtf_merged_998607,2311,555945
b_5132,71,Tri-City Centre via Winston,muwtf_merged_998607,7112,564652
b_2431,24,Highland,muwtf_merged_998607,2401,555948
b_2402,24,Highland,muwtf_merged_998607,2401,555949
b_1051,10,Conestoga College,muwtf_merged_998607,1001,567920
b_1181,20,Victoria Hills to Downtown,s_merged_998606,2011,584810
b_738,7,C Conestoga Mall,s_merged_998606,707,584921
a_5135,71,Melran,muwtf_merged_998604,7101,548493
b_803,8,University via Courtland/Weber,a_merged_998605,801,581524
b_1131,20,Victoria Hills to Downtown,s_merged_998606,2011,584811
a_131,15,Frederick,a_merged_998602,1501,550004
a_2531,15,Frederick,a_merged_998602,1501,550005
a_702,7,D UW via University,muwtf_merged_998604,708,545219
a_2532,15,Frederick,a_merged_998602,1501,550006
b_1232,12,To Fairview Park,muwtf_merged_998607,1211,563845
a_5135,71,Melran,muwtf_merged_998604,7101,548490
a_935,13,Laurelwood,a_merged_998602,1301,550555
a_1236,10,Fairview Park via Becthel,a_merged_998602,1012,550000
a_132,15,Downtown,a_merged_998602,1511,550001
a_631,6,Bridgeport,a_merged_998602,600,549248
a_1131,6,Bridgeport,a_merged_998602,600,549249
a_2401,24,Highland to Downtown,a_merged_998602,2411,549798
a_2402,24,Highland to Downtown,a_merged_998602,2411,549799
a_933,13,Laurelwood to UW,a_merged_998602,1311,550550
a_2401,24,Highland to Downtown,a_merged_998602,2411,549792
a_2402,24,Highland to Downtown,a_merged_998602,2411,549793
a_2401,24,Highland to Downtown,a_merged_998602,2411,549790
a_2402,24,Highland to Downtown,a_merged_998602,2411,549791
a_1131,6,Bridgeport,a_merged_998602,600,549244
a_2031,6,Bridgeport,a_merged_998602,600,549245
a_2401,24,Highland to Downtown,a_merged_998602,2411,549794
a_2032,6,Bridgeport,a_merged_998602,600,549247
a_8102,201,Forest Glen Plaza,muwtf_merged_998604,20111,547884
a_8103,201,Forest Glen Plaza,muwtf_merged_998604,20111,547885
b_131,25,Queen South via Overlea,s_merged_998606,2502,584819
a_2901,29,To King at University,muwtf_merged_998604,2902,547378
a_2932,29,To King at University,muwtf_merged_998604,2902,547379
b_5431,54,Lisbon Pines,a_merged_998605,5400,582380
a_431,29,To King/University turnaround,muwtf_merged_998604,2901,547372
a_433,29,To King/University turnaround,muwtf_merged_998604,2901,547373
a_433,29,To The Boardwalk,muwtf_merged_998604,2911,547370
a_432,29,To The Boardwalk,muwtf_merged_998604,2911,547371
a_431,29,To The Boardwalk,muwtf_merged_998604,2911,547374
a_2952,29,To King at University,muwtf_merged_998604,2902,547375
a_133,1,Downtown via River/Becker,a_merged_998602,113,549424
a_2531,1,Downtown via River/Becker,a_merged_998602,113,549425
a_132,1,Downtown via River/Becker,a_merged_998602,113,549426
a_131,1,Downtown via River/Becker,a_merged_998602,113,549427
a_133,1,Downtown via Lorraine,a_merged_998602,112,549420
a_131,1,Downtown via Lorraine,a_merged_998602,112,549421
a_133,1,Downtown via Lorraine,a_merged_998602,112,549422
a_133,1,Downtown via Lorraine,a_merged_998602,112,549423
b_5832,62,Woodside,a_merged_998605,6200,582988
b_5832,62,Woodside,a_merged_998605,6200,582989
a_2532,1,Downtown via River/Becker,a_merged_998602,113,549428
a_133,1,Downtown via River/Becker,a_merged_998602,113,549429
b_5431,54,Lisbon Pines,a_merged_998605,5400,582381
b_5132,71,Melran,muwtf_merged_998607,7101,564653
b_1242,12,To Conestoga Mall,muwtf_merged_998607,1201,563798
b_1232,12,To Conestoga Mall,muwtf_merged_998607,1201,563799
b_1242,27,Chicopee,muwtf_merged_998607,2701,557267
b_1242,12,To Conestoga Mall,muwtf_merged_998607,1201,563792
a_432,4,Glasgow,a_merged_998602,412,551025
b_1241,12,To Conestoga Mall,muwtf_merged_998607,1201,563790
b_1239,12,To Conestoga Mall,muwtf_merged_998607,1201,563791
b_1284,12,To Conestoga Mall,muwtf_merged_998607,1201,563796
b_1285,12,To Conestoga Mall,muwtf_merged_998607,1201,563797
b_1231,12,To Conestoga Mall,muwtf_merged_998607,1201,563794
a_431,4,Glasgow,a_merged_998602,412,551024
a_5331,53,Hespeler Terminal,a_merged_998602,5301,550840
a_5333,53,Hespeler Terminal,a_merged_998602,5301,550841
a_5332,53,Hespeler Terminal,a_merged_998602,5301,550842
a_711,91,Late Night Loop,a_merged_998602,9101,550843
a_707,91,Late Night Loop,a_merged_998602,9101,550844
a_711,91,Late Night Loop,a_merged_998602,9101,550845
